14,1,1
8,4,0
20,5,3
17,6,2
15,7,2
14,7,0
16,8,1
8,8,1
0,9,0
18,11,1
23,12,0
14,13,3
16,13,0
17,15,0
23,15,1
9,16,0
0,16,0
0,17,0
16,20,0 
0,20,1
