9,1,0
23,4,3
8,4,0
5,4,0
20,4,3
13,5,0
11,7,0
12,8,0
10,8,0
22,11,0
13,14,0
1,15,1
16,16,4
23,16,1
12,23,3
22,23,0
11,23,3
